Date,Treatment_Temp,Unit,FFKE#,InitialC0 __PostC1_POCIS,FF#_Running,FF#_Running,Acetaminophen,Amoxicillin,Ampicillin,Atenolol,Atrazine,Benzophenone_1,Benzophenone_3,Beta-Cyfluthrin,Buspirone,Caffeine,Carbamazepine_A,Carbaryl,Chlorpyrifos,Chlortetracycline,Citalopram,Clarithromycin,Clothianidin,Cyhalothrin,DEET,Erythromycin,Esfenvalerate,Ibuprofen,Imidacloprid,Ketoprofen,Malathion,Metformin,Metoprolol,Naproxen,Ofloxacin,Oxytetracycline,Permethrin,Simazine,Sucralose,Sulfadiazine,Sulfadimethoxine,Sulfamethazine,Sulfamethoxazole,Tetracycline,Theobromine,Thiacloprid,Thiamethoxam,Trimethoprim,Venlafaxine,,
 ,45,3,15,C1,187,FF-187,0.014727286,NA,NA,0.000181627,0.011776610,0.000631033,NA,0.026494870,0.000693692,0.009073477,0.003906864,0.000233196,0.004522165,0.000345367,0.003473913,NA,0.011888112,0.000270042,0.000173734,0.004522165,0.000074884,NA,0.015351148,0.004991091,0.008304359,NA,0.000345367,0.018792572,0.003604303,0.018208779,0.025401486,0.000989165,0.016250562,0.009823040,0.012953497,NA,0.013289034,0.007829514,0.010527134,0.000065847,0.000008108,0.005287279,0.002505527,, 
 ,45,4,16,C1,188,FF-188,0.016889385,NA,NA,0.000091794,0.015865061,0.003112193,NA,NA,0.000003470,0.000006454,0.006725614,0.000192039,0.000142648,0.007087716,0.005305703,NA,0.014178472,0.002649511,0.000827799,0.000142648,0.000010897,NA,0.012558362,0.007899128,0.005461143,0.000002893,0.007087716,0.015653006,0.008357727,0.000318295,0.049295535,0.001870247,0.014901404,0.030828500,0.017514345,NA,0.013051453,0.008665792,0.012983117,0.000038914,0.000010757,0.006052252,0.004812851,, 
 ,15,1,5,C1,189,FF-189,0.016612635,NA,NA,0.000087487,0.000124218,0.000966433,NA,NA,0.000008991,0.000004835,0.003681684,0.000175084,0.002560527,0.008977836,0.003622287,0.000038312,0.007902690,0.003674932,0.000250026,0.002560527,0.000082459,NA,0.033985732,0.003613109,0.006535597,0.000009164,0.008977836,0.015845408,0.005415553,0.001389440,0.023012428,0.000635501,0.014916382,0.017581679,0.013127602,NA,0.009568664,0.003811361,0.009404625,0.000159678,0.026180681,0.005398973,0.001355138,, 
 ,15,2,6,C1,190,FF-190,0.012673604,NA,NA,0.000036935,0.008181645,0.000850427,NA,NA,0.000010232,0.000008464,0.003383954,0.000159354,0.002189655,0.008611549,0.003642406,NA,0.006614317,0.003676878,0.000182831,0.002189655,0.000070600,NA,0.013628426,0.003636744,0.005943287,NA,0.008611549,0.015736185,0.004967137,0.001749025,0.020686103,0.001010872,0.014375517,0.016934735,0.012574220,NA,0.009008175,0.004978861,0.010348670,0.000148494,0.000006778,0.005456920,0.001080445,, 
 ,15,3,7,C1,191,FF-191,0.008241779,NA,0.000035215,0.000003788,0.011016747,0.002685006,NA,0.029069803,0.004538488,0.009848238,0.002931102,0.002284612,0.000061633,0.007725814,0.003490455,NA,0.006456224,0.004112725,0.004634771,0.000061633,NA,NA,0.009571343,0.003473961,0.005400784,0.001764517,0.007725814,0.012415435,0.004685762,0.011852024,0.018351578,0.000373898,0.009519630,0.020828904,0.010777701,NA,0.008515749,0.005923457,0.009752984,0.000202217,0.012116178,0.006767209,0.001320687,, 
 ,15,4,8,C1,192,FF-192,0.009904405,NA,NA,0.000003112,0.013750772,0.001318284,NA,NA,0.000009276,0.000016590,0.005426266,0.001385802,0.003847768,0.011533115,0.000015738,NA,0.009009551,0.004570114,0.001149942,0.003847768,NA,NA,0.024204895,0.005768183,0.008528093,0.000194479,0.011533115,0.010668969,0.007673920,0.001505123,0.026389529,0.001488124,0.010060189,0.028955050,0.018987255,NA,0.011310799,0.007217537,0.011103647,0.000172231,0.011437966,0.009738821,0.001725485,, 
 ,4,1,1,C1,193,FF-193,0.015545947,NA,0.000365436,0.000004799,0.000164563,0.003019447,NA,NA,0.000018423,0.000006898,0.003969253,0.000160069,0.001604531,0.009776147,0.004638943,0.000404336,0.006186698,0.004921064,0.004910756,0.001604531,0.001734302,0.000185878,0.007819582,0.003810461,0.006897944,0.001826318,0.009776147,0.017721416,0.004380311,0.000500590,0.016850077,0.001530293,0.012915561,0.025457100,0.013822773,NA,0.009367046,0.005556165,0.010354162,0.000747572,0.000011518,0.000036257,0.001361013,, 
 ,4,2,2,C1,194,FF-194,0.001569255,NA,0.000075777,0.000005685,0.001215247,0.000775403,NA,0.009752919,0.000010405,0.000011244,0.000654295,0.000196893,0.001921386,0.000956159,0.000001111,0.000116382,0.000061570,0.001126120,0.001170908,0.001921386,0.001289004,0.000029011,0.011405836,0.000550893,0.001282067,0.000585093,0.000956159,0.006120270,0.000744349,0.001604824,0.011666697,0.001571039,0.000145091,0.003596829,0.001906804,NA,0.001373768,0.000050462,0.001382861,0.001506901,0.000061622,0.000690061,0.000310364,, 
 ,4,3,3,C1,195,FF-195,0.009842739,NA,0.000148678,0.000002171,0.009041534,0.001003161,0.008278665,NA,0.000011661,0.000012263,0.003324369,0.000200179,0.000008762,0.008533622,0.000009545,0.000121856,0.005172985,0.003971379,0.001062027,0.000008762,0.000797620,0.000052477,0.015763953,0.003140090,0.006026685,0.000511092,0.008533622,0.015105680,0.003841220,0.001784262,0.018752887,0.000866363,0.008663656,0.019159212,0.000031366,NA,0.007998534,0.004662680,0.009514567,0.000456185,0.000009867,0.000004410,0.000894306,, 
 ,4,4,4,C1,196,FF-196,0.017762135,NA,0.000690317,0.000074115,0.010001628,0.001814315,NA,NA,0.000012161,0.000012920,0.005553006,0.000162721,0.001015290,0.013805121,0.006582371,0.000058510,0.007909098,0.006533332,0.000797649,0.001015290,0.000654219,0.000022324,0.005075092,0.005052883,0.009315776,0.000373267,0.013805121,0.017591518,0.006752512,0.000445646,0.027281770,0.002498081,0.012064002,0.031513160,0.020124274,NA,0.011162194,0.007410966,0.011635283,0.001147469,0.000013984,0.007213175,0.001180322,, 
6/19/2023,30,1,9,C0,197,FF-197,0.016013019,NA,NA,0.000027745,0.010592195,0.002449727,NA,NA,0.000014572,0.000010224,0.006958271,0.000089075,0.000550297,0.011712966,0.006177625,0.000029190,0.011662798,0.005037109,0.000633887,0.000550297,0.000616480,NA,0.017912234,0.006758471,0.008484855,0.000301842,0.011712966,0.016412038,0.004918722,0.000804021,0.020577354,0.002335341,0.009438423,0.029158360,0.018366136,NA,0.011593666,0.007012240,0.010880367,0.000337985,0.000021548,0.008633744,0.003489830,, 
6/19/2023,30,2,10,C0,198,FF-198,0.016108543,NA,NA,0.000160392,0.010629008,0.001475839,NA,0.039187509,0.000021526,0.000007263,0.006441193,0.000126069,0.000233999,0.010103781,0.006066299,0.000056493,0.011138403,0.003978785,0.000583228,0.000233999,0.000465404,NA,0.013811366,0.006137323,0.008258329,0.000213992,0.010103781,0.016475213,0.005674462,0.001561259,0.022720832,0.001852212,0.010517601,0.028038687,0.017086926,NA,0.011379718,0.007415580,0.009630383,0.000228882,0.026845500,0.008362142,0.002874760,, 
 ,30,3,11,C0,199,FF-199,0.007941684,NA,NA,0.000090549,0.007148964,0.001140437,NA,0.015503185,0.000892923,0.012618323,0.005760732,0.001760722,0.000363636,0.008126743,0.005101081,0.000022949,0.009860618,0.003022297,0.000449225,0.000363636,0.000376712,NA,0.014463638,0.005782036,0.007572601,0.000173552,0.008126743,0.014156232,0.004908656,0.012318925,0.017117253,0.001505258,0.007652781,0.025456739,0.012355957,NA,0.009839525,0.005128086,0.009649948,0.000258916,0.000028513,0.005640423,0.002783816,, 
 ,30,4,12,C0,200,FF-200,0.017422159,NA,NA,0.000004270,0.010096799,0.001727363,NA,0.043366517,0.000004433,0.000010877,0.006700390,0.000107322,0.000228888,0.011532307,0.000015953,0.000022061,0.011125236,0.004656611,0.000371558,0.000228888,0.000262491,NA,0.015942489,0.006855365,0.008188970,0.000138215,0.011532307,0.016263833,0.005390806,0.001607255,0.016240358,0.001054421,0.014991686,0.028706847,0.010239895,NA,0.011540211,0.006233033,0.011117789,0.000171377,0.027017824,0.006885901,0.003253867,, 
 ,45,1,13,C0,201,FF-201,NA,NA,0.000018461,0.000001853,0.000134397,0.000167560,0.008228027,NA,0.000219745,0.000541473,0.000103187,0.000071788,0.000101589,0.000027178,0.000219570,0.000020634,0.000008545,0.000219652,0.000050067,0.000101589,0.000302695,NA,0.005732463,0.000029227,0.000166781,0.000084293,0.000027178,0.000003298,0.000083855,0.001149672,0.000802292,0.000051356,0.000033885,0.000438628,0.000287992,NA,0.000173207,0.000004234,0.000070426,0.000053352,0.000047852,0.000002875,0.000061111,, 
 ,45,2,14,C0,202,FF-202,0.001913588,NA,NA,0.000002725,0.001175245,0.000398589,NA,0.064946222,0.000302032,0.000002640,0.000704640,0.000166348,0.000429881,0.000618118,0.000702051,NA,0.000016212,0.000374429,0.000181347,0.000429881,0.000348629,0.000019414,0.006288106,0.000632678,0.001181049,0.000106421,0.000618118,0.002231926,0.000517366,0.000964141,0.003430334,0.000449675,0.001500546,0.002948798,0.000883660,NA,0.001117863,0.000704715,0.001031385,0.000356114,0.000027526,0.000756390,0.000391841,, 
 ,45,3,15,C0,203,FF-203,NA,NA,NA,0.000003688,0.000585253,0.000229262,NA,NA,0.000007546,0.000005115,0.000146377,0.000210781,0.000524397,0.000121302,0.000004208,NA,0.000150234,0.000251958,0.000081844,0.000524397,0.000233931,0.000020556,0.006677996,0.000088169,0.000217883,0.000014586,0.000121302,0.000327967,0.000144643,0.000760701,0.001567453,0.000460132,0.000002883,0.000759649,0.000004951,NA,0.000205006,0.000009708,0.000198401,0.000331250,0.000399345,0.000099641,0.000086213,, 
 ,45,4,16,C0,204,FF-204,0.009663853,NA,NA,0.000041477,0.006053191,0.001298115,NA,NA,0.000637909,0.000005250,0.004319541,0.000112381,0.000104819,0.006469196,0.003468674,NA,0.006982063,0.002957729,0.000295091,0.000104819,0.000169255,NA,0.012554960,0.003837400,0.004907406,0.000066383,0.006469196,0.009692805,0.003276311,0.009005984,0.010891720,0.001160276,0.008768643,0.017343075,0.011708532,0.009168632,0.006522595,0.003963944,0.006180141,0.000134457,0.000030937,0.004149355,0.002184467,, 
 ,30,1,9,C1,205,FF-205,0.010783364,NA,NA,0.000040101,0.006823449,0.000928196,NA,0.032070396,0.000007373,0.000009062,0.002601716,0.000168276,0.000065336,0.001391409,0.002526957,0.000020238,0.005405985,0.000674632,0.000238427,0.000065336,0.000238814,NA,0.014611084,0.002783781,0.004210710,0.000032809,0.001391409,0.011422267,0.001984915,0.000621026,0.007736837,0.000384007,0.009935825,0.011598308,0.007870589,0.008691588,0.006203749,0.004081999,0.007148694,0.000124632,0.000017042,0.003763680,0.001056650,, 
 ,30,2,10,C1,206,FF-206,0.006638959,NA,NA,0.000008356,0.004288941,0.000589187,NA,NA,0.000048645,0.000005984,0.001781739,0.000169660,0.000095996,0.000905633,0.001812455,NA,0.003810024,0.000331271,0.000150824,0.000095996,0.000114095,NA,0.022075234,0.001989264,0.002783569,0.000031521,0.000905633,0.008401411,0.001621640,0.000648704,0.006629337,0.000482428,0.005545640,0.008557170,0.005641403,NA,0.004722480,0.002828935,0.005462915,0.000098554,0.000007852,0.002576191,0.000808205,, 
 ,30,3,11,C1,207,FF-207,0.004314022,NA,NA,0.000010682,0.005010336,0.000587221,NA,0.002085545,0.000281122,0.004999740,0.001748082,0.000185865,0.000152289,0.001508876,0.001736228,NA,0.003345537,0.000006392,0.000005923,0.000152289,0.000124891,NA,0.003092502,0.001641555,0.002581945,0.000021766,0.001508876,0.006667451,0.001792790,0.000674177,0.006683769,0.000524246,0.004427389,0.008155900,0.005461483,NA,0.003863496,0.002165532,0.004204181,0.000147760,0.010684988,0.002467877,0.000740904,, 
 ,30,4,12,C1,208,FF-208,0.005500364,NA,NA,0.000006150,0.005781093,0.001296941,NA,0.035439513,0.000007973,0.000014179,0.004003086,0.000082073,0.000057810,0.003762648,0.003649040,0.000021894,0.006506237,0.001333267,0.000187686,0.000057810,0.000188817,NA,0.021270824,0.003272915,0.004686250,0.000011361,0.003762648,0.009154216,0.001894609,0.008126297,0.005896367,0.000593418,0.006415413,0.014289528,0.011592642,NA,0.006397733,0.003876550,0.006055650,0.000072243,0.014217826,0.003319945,0.001916185,, 
 ,15,1,5,C0,209,FF-209,0.000355316,NA,NA,0.000009823,0.000781728,0.000220477,NA,0.003458256,0.000004903,0.000853551,0.000237525,0.000147481,0.000261803,0.000188605,0.000368271,0.000018011,0.000300401,0.000166785,0.000063323,0.000261803,0.000159822,NA,0.010761406,0.000194103,0.000345091,NA,0.000188605,0.000630571,0.000211174,0.001820790,0.001487664,0.000259052,0.000433514,0.001102081,0.000768487,0.007670965,0.000337011,0.000178665,0.000391098,0.000171696,0.000929486,0.000152463,0.000115931,, 
 ,15,2,6,C0,210,FF-210,0.011235664,NA,0.000351888,NA,0.005778702,0.000763361,NA,NA,0.000003998,0.006678617,0.003704531,0.001182705,0.000023031,0.007765438,0.003794114,0.000027655,0.006766112,0.003252790,0.000245965,0.000023031,0.000149583,NA,0.013189658,0.004283038,0.005029788,0.000012355,0.007765438,0.012964215,0.003578706,0.008988393,0.009874718,0.001215032,0.009420134,0.017290101,0.006819041,NA,0.006750292,0.003885646,0.007093480,0.000060193,0.000028628,0.004109430,0.001478038,, 
 ,15,3,7,C0,211,FF-211,0.007955430,NA,NA,0.000011206,0.006025939,0.000812030,NA,NA,0.000256321,0.000012430,0.003552325,0.000049549,0.000013055,0.008236061,0.003745208,0.000022976,0.005783177,0.000007444,0.000146290,0.000013055,0.000115620,NA,0.001611887,0.003649132,0.004864574,0.000005804,0.008236061,0.010625009,0.003331879,0.008975835,0.009692488,0.001090040,0.008045299,0.017517435,0.009324272,NA,0.006714617,0.004230051,0.006871184,0.000149590,0.016317748,0.005109466,0.001142785,, 
 ,15,4,8,C0,212,FF-212,0.008472298,NA,NA,0.000003969,0.005295938,0.000609817,NA,NA,0.000009542,0.000004996,0.002571610,0.000150706,0.000008078,0.005275272,0.002988519,NA,0.004487498,0.002333858,0.000083192,0.000008078,0.000113238,NA,0.010529880,0.002599067,0.003830537,0.000011293,0.005275272,0.008549035,0.002815326,0.002447761,0.008290126,0.000636852,0.006926701,0.012853537,0.003251135,NA,0.004965794,0.003187503,0.004966296,0.000122403,0.000019429,0.003380536,0.000831608,, 
 ,15,1,5,C1,213,FF-213,NA,NA,NA,NA,0.000433764,0.000117968,NA,NA,0.000009714,0.000449633,0.000143497,0.000106164,0.000121093,0.000235021,0.000277424,NA,0.000140954,0.000335593,0.000021932,0.000121093,0.000084210,NA,0.005070605,0.000104599,0.000238569,NA,0.000235021,0.000366037,0.000182459,0.001781327,0.001223368,0.000040758,0.000323259,0.000598938,0.000256382,NA,0.000212002,0.000121917,0.000242133,0.000089944,0.000109648,0.000095410,0.000053180,, 
 ,15,2,6,C1,214,FF-214,0.015096925,NA,NA,NA,0.007330007,0.000790032,NA,NA,0.000031425,0.000014445,0.002740432,0.000694232,0.000238915,0.007092948,0.000005885,NA,0.005993872,0.003561460,0.000253106,0.000238915,0.000114314,0.000024787,0.019846100,0.003552885,0.004756615,0.000006288,0.007092948,0.014843543,0.003052599,0.001886656,0.011479518,0.002428857,0.012934307,0.014282330,0.010284104,NA,0.007828497,0.004855285,0.009377859,0.002179169,0.000082870,0.005150640,0.000816296,, 
 ,15,3,7,C1,215,FF-215,0.012165413,NA,NA,0.000007085,0.007070276,0.000819248,NA,0.062072287,0.000004198,0.000006409,0.002443400,0.000207990,0.002076920,0.005801022,0.002837504,NA,0.004811006,0.000012501,0.000232761,0.002076920,0.000061298,NA,0.010748405,0.002974306,0.004132156,0.000004629,0.005801022,0.012344332,0.000001222,0.000983613,0.007462063,0.000690378,0.010356499,0.011363462,0.000006616,NA,0.007031342,0.003696095,0.007899255,0.000151572,0.000031648,0.004566974,0.000813642,, 
 ,15,4,8,C1,216,FF-216,0.012485134,NA,NA,NA,0.007010333,0.001051838,NA,NA,0.000012968,0.014576126,0.004981333,0.001034344,0.002724979,0.010183810,0.005063627,0.000021698,0.007716760,0.000127976,0.000108779,0.002724979,0.000143687,0.000026226,0.009259106,0.004443028,0.007000373,NA,0.010183810,0.014334134,0.004507499,0.000760635,0.015373564,0.000985465,0.010730237,0.024451985,0.016934696,NA,0.009224523,0.005046083,0.008655188,0.000154597,0.022670657,0.005872578,0.001496181,, 
 ,4,1,1,C0,217,FF-217,0.000495901,NA,NA,0.000002184,0.000114016,0.000121519,NA,NA,0.000130092,0.000861818,0.000210653,0.000228924,0.000045882,0.000357132,0.000363109,NA,0.000282270,0.000290041,0.000017925,0.000045882,0.000036340,NA,0.002610566,0.000184753,0.000015825,0.000002680,0.000357132,0.000657198,0.000004503,0.001467573,0.001935995,0.000106019,0.000531126,0.001264873,0.000838999,NA,0.000349368,0.000203217,0.000421347,0.000107776,0.000062665,0.000216483,0.000072178,, 
 ,4,2,2,C0,218,FF-218,0.012694606,NA,NA,NA,0.006433309,0.000528078,NA,0.018979781,0.000023627,0.000006191,0.003740137,0.000148284,0.000342625,0.008908883,0.000020618,0.000022889,0.005255926,0.004097511,0.000066421,0.000342625,0.000047223,NA,0.016100258,0.003444811,0.006164008,0.000005727,0.008908883,0.012765588,0.004361637,0.000883687,0.012207989,0.001399246,0.011314121,0.019885860,0.000007225,NA,0.008257521,0.004647832,0.007651698,0.000100806,0.000157988,0.004501097,0.000661691,, 
 ,4,3,3,C0,219,FF-219,0.014236652,NA,NA,NA,0.007584191,0.000538748,NA,0.016750270,0.000328763,0.013482603,0.004205061,0.000842186,0.000470424,0.010687249,0.005399149,0.000020889,0.005683860,0.004787925,0.000073296,0.000470424,0.000143233,NA,0.022242244,0.003415027,0.007156106,NA,0.010687249,0.014685326,0.003553819,0.013748079,0.009860153,0.001102447,0.011908184,0.025665974,0.015010670,NA,0.009838909,0.005265104,0.009036384,0.000116486,0.000017420,0.005253890,0.000697048,, 
 ,4,4,4,C0,220,FF-220,0.014267573,NA,NA,0.000007250,0.008540691,0.000633916,NA,0.011666667,0.000179806,0.007455484,0.004019798,0.001047747,0.000523855,0.010470602,0.005152268,NA,0.005894788,0.004439298,0.000042622,0.000523855,0.000080629,NA,0.010810762,0.003334768,0.006454077,NA,0.010470602,0.013923095,0.003578154,0.012915591,0.009927625,0.001143419,0.012426271,0.022211471,0.006338078,NA,0.008356848,0.005140872,0.008279058,0.000083627,0.021919673,0.006137048,0.000744970,, 
 ,4,1,1,C1,221,FF-221,0.013545648,NA,NA,NA,0.007756935,0.000543060,NA,NA,0.000014223,0.000005948,0.002332458,0.000057707,0.000523667,0.007991524,0.003602709,0.000018616,0.003748116,0.003378404,0.000060455,0.000523667,0.000092668,NA,0.009993770,0.002595761,0.004972866,NA,0.007991524,0.013922470,0.002835080,0.000659274,0.009073412,0.000546360,0.011486990,0.017356444,0.010877617,NA,0.006724120,0.004175421,0.008515289,0.000116178,0.021180669,0.004362742,0.000299136,, 
 ,4,2,2,C1,222,FF-222,0.011257645,NA,NA,NA,0.007099184,0.000511880,NA,0.049822907,0.000075694,0.009641829,0.002518329,0.000630410,0.000684232,0.000045361,0.003732511,NA,0.003687615,0.000115545,0.000070828,0.000684232,NA,NA,0.021018623,0.002525623,0.005318737,NA,0.000045361,0.014639946,0.003115544,0.011041942,0.009226818,0.000556782,0.013130325,0.019481444,0.011573280,0.009719756,0.006754233,0.003698625,0.009146601,0.000124559,0.000010096,0.004272859,0.000001294,, 
 ,4,3,3,C1,223,FF-223,NA,NA,NA,0.000001069,0.000128467,0.000000873,NA,0.050245038,0.000026416,0.000005203,0.000024935,0.000117253,NA,0.000015620,0.000006249,0.000029466,NA,0.000005998,NA,NA,0.000050968,NA,0.015304360,0.000000805,0.000006419,NA,0.000015620,0.000028510,0.000056744,0.003529765,0.000080632,NA,0.000058113,0.000241954,0.000004881,0.008476095,0.000074458,0.000008051,0.000023494,NA,0.000017500,NA,0.000001879,, 
 ,4,4,4,C1,224,FF-224,0.005258320,NA,NA,NA,0.002794201,0.000184167,NA,NA,0.000006367,0.000004236,0.001087332,0.000076868,0.000037463,0.002777096,0.001735503,0.000027771,0.001504604,0.001149348,0.000004116,0.000037463,0.000015195,0.000021670,0.003576414,0.001029810,0.002343416,NA,0.002777096,0.005297007,0.001426278,0.000732570,0.003830431,0.000406645,0.004330916,0.008381099,0.004898439,NA,0.002626133,0.001465264,0.002872209,0.000079535,0.000006732,0.001755998,0.000001184,, 
6/20/2023,30,1,9,C0,225,FF-225,0.000864824,NA,0.002808604,0.000113204,0.002980655,0.002965024,NA,0.077458175,0.003251261,0.006217973,0.003075844,0.003889603,0.005906691,0.000506933,0.003108022,0.000035298,0.003226152,0.002234028,0.003387957,0.005906691,0.000876732,0.000112121,0.006112756,0.002327218,0.003783939,0.003227326,0.000506933,0.001417690,0.002072862,0.005126763,0.008783586,0.002418837,0.000271467,0.009708805,0.005194884,NA,0.004673938,0.001221011,0.003184752,0.003738097,0.002075171,0.002673412,0.001877484,, 
 ,30,2,10,C0,226,FF-226,0.001433821,NA,0.001420102,0.000031389,0.002112248,0.002153483,NA,0.148585551,0.002290899,0.000013044,0.002297834,0.000197864,0.003606300,0.000710858,0.002347002,0.000023378,0.003480608,0.002180105,0.002273931,0.003606300,0.000710317,0.000024638,0.009148411,0.001499675,0.003238460,0.002199152,0.000710858,0.002037939,0.001647156,0.004391182,0.011358239,0.002404074,0.000090435,0.006933835,0.003956717,NA,0.003205600,0.001713365,0.003021345,0.002567785,0.003032878,0.001382873,0.001148452,, 
 ,30,3,11,C0,227,FF-227,0.000740440,NA,0.001947715,0.000003057,0.001198376,0.001594465,NA,0.114738030,0.001883616,0.000011255,0.000002387,0.000170145,0.002877061,0.000529644,0.000001885,0.000021267,0.000516763,0.001803535,0.001620300,0.002877061,0.000704168,0.000024137,0.011324648,0.001315701,0.002317765,0.001705122,0.000529644,0.001168671,0.001201692,0.000874814,0.010702968,0.002144904,0.000713471,0.005337585,0.002873942,NA,0.002563982,0.000283824,0.002095696,0.001825247,0.001299908,0.000812879,0.000968011,, 
 ,30,4,12,C0,228,FF-228,0.001925698,NA,0.001277571,0.000013711,0.002977859,0.001326158,NA,0.124238030,0.001488201,0.000002595,0.001576710,0.001484293,0.002268433,0.000909699,0.001590071,NA,0.000596385,0.001386601,0.001262436,0.002268433,0.000549030,NA,0.005065803,0.001555218,0.002432683,0.001354488,0.000909699,0.002234236,0.001662530,0.003655149,0.012331196,0.001581247,0.000267559,0.006816998,0.002916588,NA,0.002655259,0.000333653,0.002588752,0.001508447,0.002965156,0.001423076,0.000872524,, 
 ,45,1,13,C0,229,FF-229,0.015020662,NA,0.000478365,0.000015243,0.015578187,0.002487378,NA,0.072332340,0.001498418,0.012955690,0.006212380,0.001349132,0.001269598,0.007068941,0.005523833,NA,0.011435004,0.003507958,0.001040804,0.001269598,0.000502145,NA,0.026629080,0.006821365,0.008481883,0.000934281,0.007068941,0.014317679,0.007576211,0.014003781,0.029066672,0.001589139,0.013073993,0.029632154,0.011721566,NA,0.009920375,0.007593138,0.011426959,0.000756644,0.000012370,0.010366319,0.003053270,, 
 ,45,2,14,C0,230,FF-230,0.016104856,NA,0.000211899,0.000004345,0.015960098,0.002645468,NA,0.085306893,0.000381763,0.013553946,0.006865221,0.000734480,0.001013763,0.008409713,0.006071352,NA,0.012891925,0.003964320,0.000793203,0.001013763,0.000220959,0.000016962,0.006483496,0.007222366,0.008824292,0.000668925,0.008409713,0.015179035,0.008131415,0.016077733,0.029659147,0.001570483,0.013673951,0.031671601,0.012130544,NA,0.008577429,0.007954178,0.011963378,0.000737366,0.027425118,0.010606402,0.002643949,, 
 ,45,3,15,C0,231,FF-231,0.013059673,NA,0.000110447,0.000019650,0.014202650,0.002761812,NA,0.100414405,0.001378797,0.011503776,0.007711581,0.001044599,0.000691226,0.009809440,0.006191025,NA,0.013817340,0.004465943,0.000748888,0.000691226,0.000292494,NA,0.035040337,0.007273268,0.004796968,0.000007739,0.009809440,0.014114465,0.007572223,0.006860404,0.026101945,0.001339584,0.012396424,0.030932794,0.000354464,NA,0.010983567,0.007094379,0.011573176,0.000546965,0.030138186,0.000099142,0.003597910,, 
 ,45,4,16,C0,232,FF-232,0.006919773,NA,0.000048910,0.000008928,0.007356526,0.001214506,NA,0.116790503,0.000712765,0.005966800,0.002579930,0.000786305,0.000868209,0.000021768,0.002572924,NA,0.000102968,0.000026200,0.000508687,0.000868209,0.000455092,NA,0.023122620,0.003072854,0.003947462,0.000481336,0.000021768,0.006621779,0.003387605,0.006881467,0.015451413,0.000951780,0.005873519,0.013080405,0.005397558,NA,0.003826680,0.003480792,0.005354918,0.000633031,0.000008230,0.000010620,0.001108092,, 
 ,30,1,9,C1,233,FF-233,0.000924930,NA,0.000016540,0.000002776,0.001359921,0.000011200,NA,0.155429266,0.000562665,0.001613377,0.000671747,0.000573684,0.000740601,0.000452687,0.000742109,NA,0.000103329,0.000516588,0.000351613,0.000740601,0.000279318,NA,0.014038881,0.000485936,0.000034248,0.000343235,0.000452687,0.001075846,0.000727452,0.002364213,0.005341857,0.000503234,0.000081048,0.003142389,0.001280500,NA,0.000041031,0.000039727,0.000860223,0.000058663,0.001589462,0.000617097,0.000028420,, 
 ,30,2,10,C1,234,FF-234,0.000842541,NA,0.000041199,0.000001706,0.000286767,0.000420986,NA,0.086253034,0.000377938,0.001196017,0.000002994,0.000536167,0.000572315,0.000205972,0.000585141,NA,0.000136535,0.000346487,0.000283248,0.000572315,0.000343238,NA,0.012777231,0.000456270,0.000878534,0.000004516,0.000205972,0.001250436,0.000578507,0.002483938,0.004047110,0.000032725,0.000897491,0.002351223,0.000119619,NA,0.000855741,0.000414669,0.000973707,0.000466662,0.001984320,0.000006149,0.000254379,, 
 ,30,3,11,C1,235,FF-235,0.000492561,NA,NA,0.000001977,0.001167080,0.000303571,NA,0.103415269,0.000372462,0.001146246,0.000388860,0.000640483,0.000413336,0.000160327,0.000561875,NA,0.000037212,0.000247921,0.000210383,0.000413336,0.000326233,NA,0.001253083,0.000300682,0.000682075,0.000228095,0.000160327,0.000846762,0.000400885,0.001323327,0.002855073,0.000231634,0.000466585,0.001723867,0.000973623,NA,0.000803977,0.000051075,0.000771949,0.000306447,0.001285907,0.000448240,0.000216544,, 
 ,30,4,12,C1,236,FF-236,0.013787742,NA,NA,0.000029135,0.019352416,0.003209288,NA,0.121977688,0.001147378,0.024956056,0.009912020,0.000287281,0.000049855,0.013788276,0.008085969,NA,0.016789950,0.005811741,0.000364166,0.000049855,0.000305508,NA,0.011991794,0.009362041,0.010635598,0.000125513,0.013788276,0.016450177,0.009921778,0.002186991,0.035659609,0.000514325,0.011416205,0.039940390,0.027937579,0.012963773,0.015224459,0.009683933,0.014678141,0.000155711,0.016643004,0.011692618,0.004863693,, 
 ,45,1,13,C1,237,FF-237,0.010107226,NA,NA,0.000003443,0.017338975,0.001486809,NA,0.149140128,0.000657268,0.010062386,0.000008993,0.000263536,0.000126288,0.000015940,0.003624359,NA,0.013589355,0.000015575,0.000374570,0.000126288,0.000290614,NA,0.012574934,0.007072833,0.007703774,0.000036550,0.000015940,0.014651708,0.003443696,0.014429422,0.011319409,0.000050463,0.008051508,0.012188836,0.000079021,NA,0.000002582,0.004940448,0.011257077,0.000050079,0.021676745,0.007592241,0.000010903,, 
